date,annotated-text,user,id,group,anchor,blank,text
"2018-02-05T22:36:56","https://journals-scholarsportal-info.proxy.library.carleton.ca/details/03007766/v31i0004/489_rtdrmatmosr.xml&janrain=false&linkcolor=0074be","scellerington","ElvaxgrFEeigv_NvWj5gWw","MP67BLk7","","many critics regarded this “authorized” version as less than interesting","Interesting how this could translate with digital history. On the topic of copies, perhaps the ""not-allowed"" copies are more rebellious and therefore more popular among certain demographics? "
"2018-02-09T16:30:51","https://gizmodo.com/the-house-that-spied-on-me-1822429852","jacqueline.lee","l8EKRA22Eeii9AepC5Grgw","MP67BLk7","software, spyware, smart homes","","Article that I came across on Facebook about what ""smart"" homes look like now. It reminded me of when Professor Graham said in class that so much of our data from our devices is being sent somewhere to create profiles of us. Kashmir makes a point at the end that her smart devices could lose capabilities through automatic software updates."
"2018-02-07T16:36:18","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","M.Burgstaller","Bf7nlAwlEei3i88sO6VI6g","MP67BLk7","","It  is  a  product  of  themash-up’s fundamental challenge to the metaphysical concept of origin, the assumedvalue accorded to authenticity, and the narrative structure that is imposed upon allaccounts of genealogy","This passage prompts the question, is anything really original these days?  With all the remixes in this ""Cut and Paste Culture"" creativity is determined more by ones ability to have an original mixture than it is by ones ability to come up with something original.  "
"2018-02-07T15:00:48","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","rachel_johnson","rnn_IAwXEeiwDvPXakp6IA","MP67BLk7","weird","Instead a band’s live performances often endeavor, as SteveJones  argues,  ‘‘to  imitate  its recording’’","It is interesting how the music industry has shifted so that the live performance is no longer considered the original and the recording is. How do you decided which version is the original? Is it the first time the singer sang the song or the first time they recorded it? and how do you recreate the original in that case, is every version after a copy?"
"2018-02-07T14:56:52","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","rachel_johnson","Ia9EkgwXEei9A38XadAaDQ","MP67BLk7","interesting, weird","as aform of creativity, they are quite limited and limiting. First, because they depend onthe  recognizability  of  the  original","This is interesting, as the original is the only thing which gives the copy meaning. Without the original being known, the copy isn't recognizably a copy, and thus doesn't fulfill the same purpose as intended in creating a mash-up."
"2018-02-07T14:48:03","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","rachel_johnson","5mBa0AwVEein8w84oxB1VQ","MP67BLk7","","Most persons are surprised, and many distressed, to learn that essentially the sameobjections  commonly  urged  today  against  computers  were  urged  by  Plato  in  thePhaedrus(274–7) and in theSeventh Letteragainst writing. (Ong 79)","I feel that most people are resistant to change, and as a result there are always people who are against new forms of technology as they see it as unnecessary to change the way things are done. "
"2018-02-07T13:55:31","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","jacqueline.lee","j-WeugwOEeiFTZ9DNNxCkA","MP67BLk7","","This  insight  does  notnecessarily undermine the analysis as such but demonstrates, in a very practical sense,the  extent  to  which  certain  assumptions  about  the  status  and  authority  of  the‘‘original’’  are  immediately  taken  for  granted  in  and  already  predetermine  much  ofour thinking.","This definitely applies to the emphasis we have when studying history from a Eurocentric perspective on written history. I know a lot of people who criticize and think of other forms of history such as oral history as ""lesser"" and more unreliable but don't stop to think how the writer of a primary source document may also be influenced by external forces to present an event in a certain light."
"2018-02-07T13:36:44","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","jacqueline.lee","78dWbgwLEei39HdOcIFtAg","MP67BLk7","recording, live, livestream, live recordings","Although  recordings  are  lifeless  derivatives  that are  to  be  distinguished  from  liveperformance, they can nevertheless preserve transitory speech beyond the death of theperformer.  ","This article makes a hard distinction between a recording and a live performance, so I'm curious how Gunkel considers ""live"" recordings and livestreamed concerts/events that later release the recorded version of the event."
"2018-02-07T04:22:08","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","jacqueline.lee","dgtwRgu-EeiSiHP7NXBvxg","MP67BLk7","music","","I think knowing music is coming via ads and other promotions might increase expectations? You can't anticipate illegal/unauthorized music because the musicians won't shout about it the way ""legitimate"" music is advertised at you. It's possible people expected something as good as, or even better, than the original ""illegal"" version and were disappointed."
"2018-02-07T02:42:31","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","EPetrie","i1DxbguwEeioQnN3997Krg","MP67BLk7","","‘‘Simulation,’’Baudrillard  writes  inSimulacra  and  Simulation,  ‘‘is  no  longer  that  of  a  territory,  areferential being or a substance. It is the generation by models of a real without originor reality: a hyperreal’’ (1). With simulation, then, we are no longer operating on theterrain   that   had   been   defined   by   Platonic   metaphysics,   where   the   copy,   thesimulacrum, is understood as being derived from and secondary to an original thatprecedes  and  determines  it.","A simulation is an imitation. An important note on simulations is that they don't try to recreate or to be the original; therefore, the simulation cannot derive from the original, as Gunkel states. "
"2018-02-07T02:23:28","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","EPetrie","4khp3AutEei6vzPLxBpHcQ","MP67BLk7",""," Derrida","Derrida was mentioned in my Literary Theory class and this section reminds me of Post-Structuralist literary theory. Post-structuralism is the theory that signification is always deferred and that the reader is critical in terms of how meaning is constructed. Although the text will always say the same thing, it will not always mean the same thing. "
"2018-02-07T02:16:56","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","EPetrie","-LN8WAusEeiPRWvtDl6mOA","MP67BLk7","","We need, in other words, to learn to hear the mash-up as acritical  intervention  in  and  fundamental  reconfiguration  of  the  very  concepts  oforiginality   and   authenticity   that,   for   better   or   worse,   already   structure   ourcomprehension of and expectations for recording technology.","I find this interesting because one of the things I do a lot in this class is look at what the original means in different contexts. I do not believe that there is one true original, but I am interested in how the idea of the original shapes our understanding of a thing."
"2018-02-07T01:56:30","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","EPetrie","Hc2C6AuqEei--KfBnKsqgw","MP67BLk7",""," critics lamentthat the revolution has lost its initial bite, the innovation has become somewhat trite","Does innovation have to continually be innovative or can it be innovate for a period of time? I think that an innovation is only innovative for a period of time, but it breaks the ground so that people can be innovative in other, new ways. It might seem less impressive as new innovations are made, but that does not detract from the fact that an innovation broke new ground. "
"2018-02-07T01:50:14","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","EPetrie","PY4B2gupEeiAyuNLhOHbZA","MP67BLk7","","","I wonder if critics regarded this version as less interesting because it was ""less interesting"" or because it was ""authorized"". Is it the subversion of authority or the art that is more interesting? I think the success of the albums are determined by what the audience gets out of it, whether or not that was the original intention. "
"2018-02-06T16:27:13","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","Alexismk","lsOTLAtaEeiy8Mv-CpqzdA","MP67BLk7",""," radically altering the established rules of the game. And this is, as Vidlerhimself   points   out,   what   makes   the   mash-up   both   interesting   and   culturallysignificant.","This is what makes remixing important and is similar to what we are expected to do in Module 2, and that is to make something that makes us rethink our object or look at in in a different way. "
"2018-02-06T15:21:03","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","Alexismk","WIBnJAtREeimjU8oPnVYDg","MP67BLk7","","On  this  account,  popular  songs  are,  like  any  other  industrial  product,assembled   from   standard   prefabricated   components   that   are   repeatable   andinterchangeable. The result, Adorno suggests, is a form of music that is unfortunately‘‘rigid and mechanical’","I see the point that the author is trying to make but i feel as though the pop music that they are talking about was made specifically to be repetitive so that it is catchy and I dont think that there was much thought put into preserving the spontaneity of a performance. Furthermore, many listeners may prefer recorded versions because they sound different or better than a live performance from that singer. I can see this argument being applied to more complex, well written, or emotional music, but in the context of catchy pop music I dont know how much it applies or how much it matters?"
"2018-02-06T04:17:25","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","Alexismk","orPjUAr0Eeiicy-DhF-TIQ","MP67BLk7","","Live’’ performance iscommonly  distinguished  from  and  given  preference  over  recorded  reproductions","Belief that the original is more valuable than a copy ] because we give more meaning to it and authenticity plays a big role in our perception of it. "
"2018-02-06T04:01:05","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","Alexismk","WvYDugryEei1q3_7vv8YAg","MP67BLk7","","any critics regarded this ‘‘authorized’’ version as less than interesting","I think, in this case, remix's success is determined based of what it was trying to  achieve. While MTV's CD was less interesting, i think their ultimate goal was most likely to make a lot of sales and money, in which they succeeded. The Grey Album, however, was made to make a statement and profit was not the main intention, so in its own right it was successful. "
"2018-02-06T03:55:10","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","Alexismk","h3JZngrxEei5Aye7pn_JYg","MP67BLk7","","aka  Brian  Burton)The  Grey  Album","I tried to check this out on youtube and a good number of relevant videos were still blocked or removed for copyright strikes."
"2018-02-05T01:12:22","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","shawn.graham","nrK-6goREeiAtcfdCqFDEA","MP67BLk7","","The mash-up, it is important to note, is not restricted to the field of recorded music. Thereare also graphic and video mash-ups, which manipulate and recombine visual information,and ‘‘data mash-ups,’’ which comprise the foundation of both the Semantic Web and Web2.0. With data mash-ups, information from one web resource, like restaurant reviews for aparticular   region,   are   combined   with   data   from   another   resource,   like   geographicalinformation, in order to present users with unique and integrated content. The technologythat  makes  this  possible  includes  the  World  Wide  Web  Consortium’s  (W3C)  ResourceDescription  Framework  (RDF)  standard  and  markup  languages,  such  as  XML  (extensiblemarkup  language),  which  describes  actual  content  rather  than  the  appearance  of  content.Although  data   mash-ups   and  audio  mash-ups",""
"2018-02-05T01:10:44","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","shawn.graham","ZAdQlAoREeix6vucsIz28Q","MP67BLk7","","the  mash-up  is  regarded  as  ‘‘bastard  pop’’  (Cruger;  Newitz).  It  is  themonstrous  outcome  of  illegitimate  fusions  and  promiscuous  reconfigurations  ofrecorded  music  that  deliberately  exceed  the  comprehension,  control,  and  properauthority  of  the  ‘‘original  artist.’’",""
"2018-02-05T01:08:34","https://journals-scholarsportal-info.proxy.library.carleton.ca/pdf/03007766/v31i0004/489_rtdrmatmosr.xml","shawn.graham","FppYJAoREeid4GOkv2VOhA","MP67BLk7","","With simulation, then, we are no longer operating on theterrain   that   had   been   defined   by   Platonic   metaphysics,   where   the   copy,   thesimulacrum, is understood as being derived from and secondary to an original thatprecedes  and  determines  it","pay attention here folks..."
"2018-02-07T15:03:08","http://blog.taracopplestone.co.uk/making-things-photobashing-as-archaeological-remediation/","rachel_johnson","Aj4GpgwYEeiUWJvDuW178A","MP67BLk7","wonderful","photobashing – a technique by which one takes photos and applies various techniques such as painting, filtering, overlaying and otherwise obliterating the original photo through manipulation.","This sounds like something really fun and creative to do, and I think it's a really interesting way to approach archaeological elements from a different angle. "
"2018-02-07T03:01:47","http://blog.taracopplestone.co.uk/making-things-photobashing-as-archaeological-remediation/","EPetrie","PJFyEguzEei3twMbFpt1rQ","MP67BLk7","","whilst bashing away you think about how and why the photos were taken in particular ways, how your processes alter or engage with this and how the various remediation’s both affect and effect that relationship.","The question of how and why the photos were taken in particular ways also raises the question of how to the photographs change that which they are capturing. Does she really know what she is changing or photobashing?"
"2018-02-06T19:51:45","http://blog.taracopplestone.co.uk/making-things-photobashing-as-archaeological-remediation/","jacqueline.lee","F_s7GAt3EeiM0ifj-_4sog","MP67BLk7","module 2","whilst bashing away you think about how and why the photos were taken in particular ways, how your processes alter or engage with this and how the various remediation’s both affect and effect that relationship.","This sounds a lot like the processes we're aiming to do with Module 2."
"2018-02-07T04:50:34","https://www.youtube.com/watch?time_continue=8&v=y9hRSTYCb9s","jacqueline.lee","bxqBJAvCEei5_C9PmQI5iQ","MP67BLk7","music, remix","Performance | Spin Cycle (Afiara Quartet & Skratch Bastid) | TEDxToronto","I started thinking about this album again Monday after class because I am super fond of it, but also the performative aspect that plays heavily into the experience of Spin Cycle, which is what this album is called.   It's relevant because of the way it's put together. The Afiara Quartet approached Canadian composers and had them compose pieces for them. Skratch Bastid then took the recorded versions of those pieces and remixed them. They then sent the remixed versions back to the original composers, who then wrote a response to the remix for the Afiara Quartet to play with the remixed version. Every time they perform it it's a little bit different because Skratch Bastid mixes it live and thus it sounds different every time. It's definitely an interesting way to look at music, especially classical music. I think a lot of people have this idea of classical music being very stoic and unapproachable, but I find Spin Cycle is very open and easier to digest because it's very clearly a dialogue between the very classical form of the quartet speaking to the very modern concept of scratch DJ and remixing.  If anyone is interested, the pieces they play in the video are: 2 Pop Songs on Antique Poems: No. 2, I Will Not Let You Go, composed by Dinuk Wijeratne Soul Searching, Pts. 1 & 2 (Skratch Bastid remix) Through the Invisible, composed by Dinuk Wijeratne [this is the piece Wijeratne composed in response to the remix]  I have a physical copy of the album, and it's also on Spotify if that's an app you use. "
"2018-02-06T18:44:30","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","MarkyMarc","xAnpLAttEei2CxdaEfWxTg","MP67BLk7",""," For example, if we regard thesemyriad instantiations to be in some sensehuman remains, then clearly there are manyethical issues around the display, ownership,handling, treatment, and acceptable use thatneed  to  be  addressed  (e.g.  Brooks  andRumsey2007,Albertiet al.2009)","The ethics question is important to look at due to the fact that you are still taking dead bodies in a sense, taking away from the privacy of them. Though there is no actual body, it is the same idea as if you were to take a photo scan of someone body without their knowing and make 3D replicas of them."
"2018-02-06T18:29:31","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","MarkyMarc","rKL3YgtrEeie2YtZbxehVQ","MP67BLk7",""," Is the memory invokedby the absence more present than we mightordinarily assume","It is interesting to look and see how the absence of what was there could be more important than whatt was actually there to begin with."
"2018-02-06T18:22:24","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","MarkyMarc","raGsrgtqEeixEQ_4Lhtu4Q","MP67BLk7","","For example, in 2015, the SpecialSuperintendence  for  Cultural  Heritage  ofPompeii, Ercolano, and Scabia is workingwith an Italian company called WASP to man-ufacture full-sized and scaled 3D prints of anumber of the original casts (as shown inFig. 2, for example (Nath2015))","Are these really archaelogical casts then, or more just are pieces because they are copies of copies?"
"2018-02-06T18:18:22","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","MarkyMarc","HXsBjgtqEein11sxGqZypw","MP67BLk7","weird","‘it again became neces-sary to re-evaluate the nature of the casts,and they once again became archaeologicalartefacts’. Internationally, however, their ico-nic status continued to expand.","It iss interesting to see how the views of the casts changed over time, going from historical pieces, to more of just a fancy piece to have and then back to its original historical view. "
"2018-02-05T01:47:32","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","Alexismk","h_hgJAoWEeiPRP-nGca3qQ","MP67BLk7","","‘What precisely are the casts–are they archaeological artefacts, or are theyworks of art?","to answer this question, one would have to define what they consider to be a work of art. The Definition is certainly fluid, and the answer may honestly depend on the individuals opinion. While filling in the voids with plaster may not seem creative, the idea of it was certainly smart, and the process is quite delicate as well. "
"2018-02-05T01:44:04","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","Alexismk","DCwowgoWEeiRKfORhHZC2w","MP67BLk7","","To satisfy this ongoingdemand, newer, more sophisticated technolo-gies are being introduced into this extendingassemblage.","Copies of copies. Its incredible how everyone goes to museums to see the original artifact/artwork, and yet, we are so unaware of the many items that are reconstructions, or have been altered. "
"2018-02-05T01:42:00","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","Alexismk","whfbeAoVEeiKjYu55rjpqA","MP67BLk7","","Are these voidsactually  thefinal  resting  places  of ","A fascinating moral dilemma to contend with. While I initially thought that the plaster casts of the victims on Mt Vesuvius were actually people, and many do contain the remains of the victims, the space itself is a mere copy of what was once there. The plaster casts are still on display to the public, which is also kind of eerie to think about. I can't say i have an answer to the authors question but it is certainly thought provoking none the less."
"2018-02-05T01:16:28","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","KurtGrunsky","MOqS9goSEei5of_GD7igDA","MP67BLk7","","","I think what I was referring to here was specifically the question that I highlighted. I agree that making the casts does expand upon the potential knowledge we could have of the bodies of the victims (though there are limiting factors in this too). But the kind of question they're asking here has presented us with only two options: either the casts are artefacts or works of art. Neither option necessarily views the casts as the ""bodies"" of the victims, which I think the article is trying to get us to recognize. At least, this is my interpretation as to why this question is asked."
"2018-02-04T02:54:36","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","rileyweymann","vGN7hAlWEeiJK3snTp57CQ","MP67BLk7","","Objects  and  assemblages  gather  historiesaround themselves; they develop cultural bio-graphies as they accumulate new significance,connections, and meaning throughout theirexistenc","Much like the destroyed Roman site in Syria in the article by Beale and Reilly, context is a lot more fluid than one might think. It's important to look at the entire picture and how these reincarnations and replicants are portraying certain narratives, or if they are ignoring others."
"2018-02-04T02:10:55","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","kathymak","oeB9EglQEeiG908VGba6Dw","MP67BLk7","","To this day casts representing the victims ofVesuvius continue tofigure prominently inexhibitions","Would the actual casts be representing the victims or the empty space which the cast were made from that is not visible anymore represent the victims?"
"2018-02-03T20:22:51","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","MarkyMarc","AfDftgkgEeiLluMNm7A6qw","MP67BLk7","","","I agree and disagree with you on this point, because yes you could look at it as limiting what it is, but making the casts also produces archaeological evidence which would not have been known before hand"
"2018-02-01T18:47:01","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","KurtGrunsky","SeAb7geAEeiByOtppAQ49w","MP67BLk7","","What precisely are the casts–are they archaeological artefacts, or are theyworks of art?","The question here inherently sets limits on what the thing in question can be. This is perhaps something to watch out for in the digitalizing process, perhaps occurring in instances where the technology ends up guiding the purpose."
"2018-02-01T14:52:02","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","KurtGrunsky","dl9COAdfEeiurTOWMQnCDw","MP67BLk7","","he  philosopher  AlfredWhitehead referred to as‘an incompletionin the process of production’","I seem to remember reading a little bit about how Whitehead's ""process philosophy"" has a conception of being more in-line with a constantly shifting nature rather than any kind of fixed one - definitely seems relevant to this course."
"2018-01-31T15:53:45","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","M.Burgstaller","61_9KAaeEeipFzcjYDBD2Q","MP67BLk7","","How autonomous are they? Are these voidsactually  thefinal  resting  places  of  thevictims of Pompeii?","The volcanic eruption that brought death to the victims of Pompeii, also preserved their ontological existence as living molds of historic life.  Much like people frozen in ice, they have become a natural snapshot of what life was like in the past. "
"2018-01-31T13:52:47","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","shawn.graham","BVRV3AaOEeigVNvMGvJCjQ","MP67BLk7","","","Interesting. How would you fit - or can you fit? - 'event' voids into his framework?"
"2018-01-31T07:12:23","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","eliseanderson","FeY81gZWEei5i3OIafqCYA","MP67BLk7","","‘a newcanon of showpieces: the archaeological arte-facts as works of art","Another example of the process being just as valuable/telling about history than the end result"
"2018-01-31T07:10:51","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","eliseanderson","3qSwhgZVEeiQnQ_l0fPvxg","MP67BLk7","","Although immaterial theysometimes persist as a profoundly intransi-gent absence-presence","I know this article is about ""physical"" voids in material, but I think the critical thinking it describes also relates to ""event"" voids (for lack of a better term) as well. As in, sometimes the absence of something happening is more telling to us as historians. "
"2018-01-27T15:09:41","https://hcommons.org/deposits/objects/hc:17390/datastreams/CONTENT/content","shawn.graham","GV1jJAN0EeiCf3Pef5Z1Zg","MP67BLk7","","Palimpsests of Immaterial Assemblages Taken outof Context: Tracing Pompeians from the Void intothe Digital","This article contains a very useful framework for us to understand some of the potential _meanings_ of our digital models. "
"2018-02-06T18:23:10","https://journals.scholarsportal.info/details?uri=/03007766/v31i0004/489_rtdrmatmosr.xml","KurtGrunsky","ySlzngtqEeimruP2HGRfjg","MP67BLk7","","critics","Confusingly, there is a quote after this word in the pdf that does not appear here...I wanted to make a note on it, so I suppose I'll have to reproduce some of the quote here for it: McLeod claims in it that mashups rely on ""the recognizability of the original"" and are drawn from the ""narrow repertoire of top 40 pop songs"". This, however, is not always the case in ""remix culture""; much of hip-hop production is built on musical arrangements constructed from several short samples of very obscure musical works, sometimes deliberately made less recognizable to avoid lawsuits - and James Joyce's ""Finnegan's Wake"" couldn't possibly be built of what we would consider to be ""recognizable"" sources, could it? (I know the latter is a book and not music, but the theory should hold reasonably well across media)"
"2018-02-06T18:14:36","https://journals.scholarsportal.info/details?uri=/03007766/v31i0004/489_rtdrmatmosr.xml","KurtGrunsky","lpaI5gtpEei6mXtpRr1GlA","MP67BLk7","","Once written, every word can, as Socrates points out, “be bandied about”","There's something funny about this being quoted out of context..."
"2018-02-06T17:58:18","https://journals.scholarsportal.info/details?uri=/03007766/v31i0004/489_rtdrmatmosr.xml","KurtGrunsky","UB4MagtnEeiy968Ib6bylg","MP67BLk7","","One cannot (without engaging in a kind of performative contradiction) make the claim that mash‐ups question the metaphysical priority of originality and the traditional Platonic distinction between generic form and particular appearance while identifying one mash‐up or one mash‐up “artist” as somehow extraordinary and original","This point strikes me as potentially compatible with Roland Barthes's ""Death Of The Author"" theory, in that no one ""author"" of any ""text"" can claim to be its ""originator"" because creativity is simply the process of the spread of cultural influence through various ""creators""."
"2018-02-05T16:39:23","https://journals.scholarsportal.info/details?uri=/03007766/v31i0004/489_rtdrmatmosr.xml","KurtGrunsky","OyWURAqREeiqdn_EVk2myA","MP67BLk7","Practical applications","Audacity, an open source software project","Not much of an ""academic"" note, but I highly recommend this, for anyone interested in messing around with audio; the pop artist tUnEyArDs recorded two whole albums using only this program to create a lot of fascinating manipulations of her voice and other instruments."
"2018-02-05T16:21:55","https://journals.scholarsportal.info/details?uri=/03007766/v31i0004/489_rtdrmatmosr.xml","KurtGrunsky","rtqHpgqQEeiZ8jugltQ3AQ","MP67BLk7","","quotation (of, for example, an existing melody)","This has a history that extends back further - there is a whole practice in jazz of ""quoting"" melodies from other songs in the midst of improvised solos (interestingly, this is particularly popular in ""live"" performances), and I remember reading that some composers like Tchaikovsky would incorporate ""quotes"" from popular Russian folk songs into his symphonies."
"2018-02-05T01:08:07","http://intarch.ac.uk/journal/issue44/1/3.html","mrussell","BlejwgoREeihRotAb3lnnw","MP67BLk7","","","This seems to be a heavily glossed over point. It appears that much of the reading and discussion is about how technology has changed archeology, not how archeological methods have changed with technology. Unfortunately it seems like a ""one step forward, two steps back"" with the re-assimilation like EPetrie mentions below."
"2018-02-04T02:17:44","http://intarch.ac.uk/journal/issue44/1/3.html","kathymak","laNxKglREeic-XMvSQi8RA","MP67BLk7","","","I feel like the limit of technology in general is always being pushed to higher boundaries as society are constantly developing new programs and technology. This could be seen with the very definition of what you would consider technology and the way it has evolved over time.  "
"2018-01-31T14:50:13","http://intarch.ac.uk/journal/issue44/1/3.html","rachel_johnson","C1MqvgaWEeiyQUcUqT-ImA","MP67BLk7","wonderful","Such technologies require a model of virtual archaeology that could not have been foreseen 25 years ago","As technology advances, so to does the possibilities for its interaction with various fields.  "
"2018-01-31T06:50:37","http://intarch.ac.uk/journal/issue44/1/3.html","eliseanderson","CvSF9gZTEeiEKVswAIGX9Q","MP67BLk7","","define the limits of virtual archaeology","To quote the iconic Cady Heron, ""the limit does not exist"". Or, at the very least, we should be looking for new ways to incorporate virtual archaeology and improve upon it when we do reach technological limits "
"2018-01-31T04:15:25","http://intarch.ac.uk/journal/issue44/1/3.html","Alexismk","XOhh1gY9Eei5fat8IMxoYQ","MP67BLk7","","","I also think that virtual reality can have many positive effects. It can, in one way, increase our engagement with the world by letting us view an archaeological site or historic ruins without having to physically travel there, and yet, it can perhaps satisfy our need to view these places and discourage us from visiting the actual site. While the experience for the viewer is not quite the same, this option could be beneficial to archaeologists because they can not only share their discoveries, but the limitations of human traffic can help the preservation of theses sites . (As an example, i think about Pompey, which is a massive tourist site and is struggling to maintain their archaeological discoveries in the wake of constant human traffic and tourist interaction)"
"2018-01-31T04:05:43","http://intarch.ac.uk/journal/issue44/1/3.html","Alexismk","AfOdvgY8Eei5f6vTTELx6Q","MP67BLk7","","","I find this point very interesting too. Perhaps this is because the creators see their work as art (as mentioned in the passage) or a creative en devour, rather than a factual historical analysis and they want to be able to take credit for their work and have recognize their individual interpretation. I think in regards to virtually rendering history and archaeology, it is important to acknowledge that the object being viewed is a recreation, and that both machine and humans worked to create the copy, ultimately losing some aspect of its subjectivity. "
"2018-01-31T02:42:35","http://intarch.ac.uk/journal/issue44/1/3.html","sachelledur","ZOBH5AYwEeiIjSdIO8xipw","MP67BLk7","","Technological developments in the intervening period have led to an explosion of new devices and software that seek to augment and enhance the human experience of the world. Consider, for example, wearable technology, the ubiquity of increasingly powerful smartphones (and mobile devices in general), or the development of 3D printing. These technologies do not immerse but rather they augment and mix our sensorial engagement with archaeology","I believe that technology has intervened with the way most people view or engage with archaeology. It stimulating and for most tech-savvy people nowadays, easier to navigate and practice. It changes the experience of archaeology."
"2018-01-31T01:54:10","http://intarch.ac.uk/journal/issue44/1/3.html","MarkyMarc","oW3DeAYpEeimXRNjTOS52g","MP67BLk7","","They are authentically tactile in that they form part of our bodily engagement with the world","with all the new technology such as 3D viewing and other such technological advancements, it is true that the way we are able to perceive archaeology at this point is changing, and giving it a wider audience."
"2018-01-30T22:56:25","http://intarch.ac.uk/journal/issue44/1/3.html","EPetrie","zMszygYQEeiCQCsKkDvgmA","MP67BLk7","","What remains of paramount importance is the need to focus on the practice and culture of technological adoption as well as the technology itself.","I think this relates back to the unfortunate re-assimilation of ""pre-existing traditions of field recording practices and their epistemological assumptions""  to new technologies, mentioned earlier in the text. It is important to look at how we use technologies and the traditions that have shaped these uses in order to stimulate innovation and ensure that practices have not been founded on outdated traditions. "
"2018-01-30T22:49:46","http://intarch.ac.uk/journal/issue44/1/3.html","EPetrie","3s06EAYPEeiId_uH7DYrAQ","MP67BLk7","","There has been, particularly in recent years, an increasing body of imaginative and artistic work taking place within archaeological computer graphics that has sought to introduce subjectivity and craft practice","I find it interesting that they are actually seeking subjectivity. Most of the time it seems that people like to seem objective and deny any subjectivity or bias in relation to historical analyses. "
"2018-01-30T21:00:35","http://intarch.ac.uk/journal/issue44/1/3.html","trinaetmanskie","nhmi9gYAEeiMgx-FqAHr9g","MP67BLk7","","Virtual archaeology then described something that was inherently unstable and changeable, and which depended on the availability of technology and its potential utility within a specific situation, be it in the field, the laboratory or elsewhere (Figure 3). ","This quote made me think of the charts that we looked at during Monday's class! Just because something is digital does not mean that it is permanent "
"2018-01-30T02:43:38","http://intarch.ac.uk/journal/issue44/1/3.html","KurtGrunsky","YBxJ_AVnEeidh-tnCtY2GQ","MP67BLk7","","What remains of paramount importance is the need to focus on the practice and culture of technological adoption as well as the technology itself","We must be aware of the ways the technology we adopt impacts our methods, and vice-versa."
